,0
0,1.0830427408218384
1,1.0793633460998535
2,1.076659083366394
3,1.0749019384384155
4,1.0740193128585815
5,1.0738213062286377
6,1.0739411115646362
7,1.073960542678833
8,1.0736359357833862
9,1.0729339122772217
10,1.071919560432434
11,1.0706579685211182
12,1.069166898727417
13,1.0674059391021729
14,1.0652817487716677
15,1.0626577138900757
16,1.059360384941101
17,1.0551857948303225
18,1.049902081489563
19,1.0432560443878174
20,1.0349855422973633
21,1.0248560905456543
22,1.01274311542511
23,0.998811423778534
24,0.983924925327301
25,0.9706057906150818
26,0.9648756980895996
27,0.9700127840042114
28,0.9669741988182068
29,0.956929087638855
30,0.9490318298339844
31,0.9450766444206238
32,0.9431598782539368
33,0.9412954449653624
34,0.9383580684661864
35,0.9338781237602234
36,0.9276050925254822
37,0.9188621044158936
38,212.70413208007807
39,186.88784790039065
40,187.46908569335935
41,28.47501945495605
42,164.83139038085938
43,697.60107421875
44,1698.85888671875
45,221.5064392089844
46,2.588829040527344
47,1.803181767463684
48,1.5403587818145752
49,0.9216524958610536
50,0.9311090111732484
51,0.9378191828727722
52,0.9434372782707214
53,0.9483397603034972
54,0.9526808857917786
55,0.956549346446991
56,0.9600070714950562
57,0.9631026983261108
58,0.9658763408660888
59,0.9683630466461182
60,0.9705930948257446
61,0.972593367099762
62,0.9743877649307252
63,0.975997269153595
64,0.9774410724639891
65,0.9787358641624452
66,0.9798966646194458
67,0.9809370040893556
68,0.9818689823150636
69,0.9827033877372742
70,0.9834497570991516
71,0.9841170907020568
72,0.9847128987312316
73,0.9852442741394044
74,0.9857176542282104
75,0.9861384630203248
76,0.986512005329132
77,0.9868427515029908
78,0.98713481426239
79,0.9873921871185304
80,0.9876179099082948
81,0.9878152012825012
82,0.9879867434501648
83,0.9881351590156556
84,0.9882623553276062
85,0.988370716571808
86,0.9884618520736694
87,0.9885374903678894
88,0.9885990023612976
89,0.988647997379303
90,0.9886855483055116
91,0.9887126088142396
92,0.9887304306030272
93,0.9887396693229676
94,0.988741397857666
95,0.9887362718582152
96,0.9887248873710632
97,0.9887078404426576
98,0.9886857867240906
99,0.9886592030525208
100,0.9886284470558168
101,0.9885939955711364
102,0.988556146621704
103,0.9885154366493224
104,0.988471746444702
105,0.9884258508682252
106,0.9883776903152466
107,0.9883275032043456
108,0.9882756471633912
109,0.9882221221923828
110,0.9881671667099
111,0.9881110191345216
112,0.9880536794662476
113,0.9879953861236572
114,0.9879360795021056
115,0.9878759384155272
116,0.9878152012825012
117,0.9877537488937378
118,0.9876917004585266
119,0.9876291751861572
120,0.9875662922859192
121,0.987502932548523
122,0.987439215183258
123,0.987375259399414
124,0.9873110055923462
125,0.9872464537620544
126,0.9871817827224731
127,0.9871168732643129
128,0.9870519638061525
129,0.986986756324768
130,0.986921489238739
131,0.9868561029434204
132,0.9867907166481018
133,0.9867252707481384
134,0.9866597652435304
135,0.9865942001342772
136,0.9865286350250244
137,0.9864631295204164
138,0.9863974452018738
139,0.9863319396972656
140,0.9862663745880128
141,0.986200749874115
142,0.9861353039741516
143,0.986069679260254
144,0.9860040545463562
145,0.985938549041748
146,0.9858731031417848
147,0.9858075380325316
148,0.9857421517372132
149,0.9856767058372498
150,0.9856112003326416
151,0.985545814037323
152,0.9854803681373596
153,0.9854150414466858
154,0.985349714756012
155,0.9852844476699828
156,0.9852190017700196
157,0.9851537346839904
158,0.9850884675979614
159,0.9850231409072876
160,0.9849578142166138
161,0.9848925471305848
162,0.9848272800445556
163,0.9847619533538818
164,0.9846965670585632
165,0.9846312403678894
166,0.9845660328865052
167,0.9845007061958312
168,0.984435260295868
169,0.9843699932098388
170,0.9843044877052308
171,0.9842391610145568
172,0.9841737151145936
173,0.9841082096099854
174,0.984042763710022
175,0.9839772582054138
176,0.9839116930961608
177,0.983846127986908
178,0.9837804436683656
179,0.983714759349823
180,0.9836490154266356
181,0.9835833311080932
182,0.9835174679756165
183,0.98345148563385
184,0.9833855032920836
185,0.9833195805549622
186,0.9832534193992616
187,0.9831873178482056
188,0.9831211566925048
189,0.98305481672287
190,0.9829885363578796
191,0.9829219579696656
192,0.9828555583953856
193,0.982788860797882
194,0.9827220439910888
195,0.9826552867889404
196,0.9825884103775024
197,0.9825214743614196
198,0.9824542999267578
199,0.9823870658874512
200,0.9823197722434998
201,0.982252299785614
202,0.9821848273277284
203,0.982117235660553
204,0.9820494055747986
205,0.9819815158843994
206,0.9819135665893556
207,0.9818453788757324
208,0.9817770719528198
209,0.9817087054252625
210,0.9816401600837708
211,0.9815714955329896
212,0.9815025329589844
213,0.9814336895942688
214,0.9813644886016846
215,0.9812952280044556
216,0.981225848197937
217,0.9811562299728394
218,0.9810865521430968
219,0.9810165166854858
220,0.9809466600418092
221,0.9808763861656188
222,0.9808059334754944
223,0.9807353615760804
224,0.9806646704673768
225,0.980593740940094
226,0.9805226922035216
227,0.9804514050483704
228,0.9803799390792848
229,0.98030823469162
230,0.9802364110946656
231,0.9801644086837769
232,0.9800921678543092
233,0.9800196886062622
234,0.9799470901489258
235,0.979874312877655
236,0.9798012375831604
237,0.9797279238700868
238,0.9796544909477234
239,0.979580819606781
240,0.9795069098472596
241,0.9794328808784484
242,0.979358434677124
243,0.97928386926651
244,0.9792091250419616
245,0.9791340827941896
246,0.9790587425231934
247,0.9789833426475524
248,0.9789076447486876
249,0.9788316488265992
250,0.978755533695221
251,0.9786790013313292
252,0.9786023497581482
253,0.9785253405570984
254,0.9784481525421144
255,0.978370726108551
256,0.9782931208610536
257,0.9782150387763976
258,0.9781368374824524
259,0.9780582189559937
260,0.9779794812202454
261,0.977900505065918
262,0.9778212308883668
263,0.977741539478302
264,0.9776617288589478
265,0.9775816202163696
266,0.9775011539459229
267,0.977420449256897
268,0.9773394465446472
269,0.9772582054138184
270,0.9771766066551208
271,0.9770947098731996
272,0.977012574672699
273,0.9769301414489746
274,0.9768473505973816
275,0.97676420211792
276,0.976680874824524
277,0.976597249507904
278,0.976513147354126
279,0.9764289259910583
280,0.976344347000122
281,0.9762593507766724
282,0.9761741161346436
283,0.976088523864746
284,0.97600257396698
285,0.97591632604599
286,0.9758297204971312
287,0.9757428169250488
288,0.9756556153297424
289,0.9755679965019226
290,0.9754800796508788
291,0.9753918051719666
292,0.9753032922744752
293,0.9752142429351808
294,0.975125014781952
295,0.9750353097915648
296,0.974945306777954
297,0.9748550057411194
298,0.9747642278671264
299,0.9746731519699096
300,0.9745817184448242
301,0.97448992729187
302,0.9743977785110474
303,0.9743052124977112
304,0.9742122888565063
305,0.974118947982788
306,0.974025309085846
307,0.9739313125610352
308,0.9738368988037108
309,0.973742127418518
310,0.9736468195915222
311,0.9735512733459472
312,0.9734553098678588
313,0.9733588695526124
314,0.9732621312141418
315,0.973164975643158
316,0.9730674028396606
317,0.9729694724082948
318,0.9728711247444152
319,0.9727723002433776
320,0.9726731181144714
321,0.9725735783576964
322,0.9724735617637634
323,0.9723731875419616
324,0.9722722172737122
325,0.9721710085868835
326,0.9720693826675416
327,0.9719672203063964
328,0.9718647003173828
329,0.9717617630958556
330,0.9716583490371704
331,0.9715545177459716
332,0.9714502692222596
333,0.971345603466034
334,0.9712406396865844
335,0.9711349606513976
336,0.9710289239883424
337,0.9709224700927734
338,0.970815658569336
339,0.970708191394806
340,0.970600426197052
341,0.9704921245574952
342,0.9703835248947144
343,0.9702743887901306
344,0.9701647758483888
345,0.970054566860199
346,0.9699440598487854
347,0.9698330163955688
348,0.9697215557098388
349,0.9696096181869508
350,0.9694972038269044
351,0.9693842530250548
352,0.969270884990692
353,0.969157099723816
354,0.969042718410492
355,0.9689278602600098
356,0.9688125848770142
357,0.9686967730522156
358,0.9685806035995485
359,0.9684638381004332
360,0.9683465957641602
361,0.968228816986084
362,0.9681105017662048
363,0.967991828918457
364,0.9678726196289062
365,0.9677528738975524
366,0.9676325917243958
367,0.9675118327140808
368,0.9673905968666076
369,0.9672687649726868
370,0.9671465158462524
371,0.96702378988266
372,0.9669004678726196
373,0.9667766690254213
374,0.96665221452713
375,0.9665273427963256
376,0.9664020538330078
377,0.9662761092185974
378,0.9661496877670288
379,0.9660227298736572
380,0.965895175933838
381,0.9657672047615052
382,0.9656386375427246
383,0.9655095338821412
384,0.9653798937797546
385,0.9652496576309204
386,0.965118944644928
387,0.9649877548217772
388,0.964855968952179
389,0.9647235870361328
390,0.9645906686782836
391,0.9644572138786316
392,0.9643231630325316
393,0.9641886949539183
394,0.964053511619568
395,0.9639177322387696
396,0.9637815952301024
397,0.9636448621749878
398,0.963507354259491
399,0.963369369506836
400,0.9632309079170228
401,0.9630919098854064
402,0.9629521369934082
403,0.9628118872642516
404,0.9626711010932922
405,0.962529718875885
406,0.9623876810073853
407,0.9622451663017272
408,0.9621019959449768
409,0.9619582891464232
410,0.9618139266967772
411,0.9616690874099731
412,0.9615235328674316
413,0.9613773822784424
414,0.96123069524765
415,0.9610832929611206
416,0.9609354734420776
417,0.9607868194580078
418,0.9606376886367798
419,0.9604879021644592
420,0.9603375196456908
421,0.96018648147583
422,0.9600348472595216
423,0.9598825573921204
424,0.9597296118736268
425,0.95957612991333
426,0.9594219923019408
427,0.9592671990394592
428,0.9591116905212402
429,0.9589555859565736
430,0.9587987065315248
